_id,store_id,store_name,address,mailing_city,state,zip,municipality,corp_id,neighborhood,longitude,latitude,business_phone,alternate_phone,price_verification,fuel_dispenser,scale,timing,misc_inspection,oob,unit,shopping_center,new_municipality
1016870,30894,FRICK PARK MARKET,7103 REYNOLDS ST,PITTSBURGH,PA,15208,POINT BREEZE,,Point Breeze,-79.9051106687623,40.4472271912599,(412) 243-6030,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Pittsburgh
1016871,30897,WINSCHELS HARDWARE,346 BUTLER ST,PITTSBURGH,PA,15223,ETNA,,,-79.9440975240776,40.496149185576,(412) 781-0593,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Etna
1016872,30898,HASTINGS HARDWARE,1851 BABCOCK BLVD,PITTSBURGH,PA,15209,MILLVALE,,,-79.9871871219309,40.5031205385107,(412) 821-3882,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Ross
1016873,30899,BEST FEEDS,2105 BABCOCK BLVD,PITTSBURGH,PA,15209,MILLVALE,,,-79.9907001249358,40.5081949635029,(412) 821-7777,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Ross
1016874,30901,SHOP N SAVE,1620 BABCOCK BLVD,PITTSBURGH,PA,15209,SHALER,,,-79.9789043986694,40.4991545404483,(412) 821-1400,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Shaler
1016875,30906,GNC,1545 PARK MANOR BLVD,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1711350176598,40.4535030728144,412-788-0666,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,ROBINSON TOWNE CENTER,Robinson
1016876,30908,TOYS R US,2001 PARK MANOR BLVD,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.168091238212,40.4518775777825,412-787-1766,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,ROBINSON TOWNE CENTER,Robinson
1016877,30909,RITE AID,155 CHARTIERS AVE,MC KEES ROCKS,PA,15136,MCKEES ROCKS,,,-80.0568077846605,40.4644123951635,(412) 771-4080,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1016878,30910,RITE AID,4790 MCKNIGHT RD,PITTSBURGH,PA,15237,ROSS TWP,,,-80.0050622826323,40.5243322314471,(412) 364-8100,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Ross
1016879,30911,WALGREENS,4885 MCKNIGHT RD,PITTSBURGH,PA,15237,ROSS TWP,,,-80.0102040096799,40.5296879676682,(412) 366-6359,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Ross
1016880,30912,K MART,120 MALL BLVD,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7896200130192,40.4309239068385,412-373-3811,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Monroeville
1016881,30914,DOLLAR GENERAL,700 WORTHINGTON AVE,CLAIRTON,PA,15025,CLAIRTON,,,-79.8900233843142,40.2917405386963,(412) 233-3462,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Clairton
1016882,30915,RITE AID,331 PENN AVE,PITTSBURGH,PA,15221,WILKINSBURG,,,-79.8895792311155,40.4458833896033,(412) 731-9822,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Wilkinsburg
1016883,30916,RITE AID,5633 BAUM BLVD,PITTSBURGH,PA,15232,EAST LIBERTY,,East Liberty,-79.9344100420852,40.4586148947126,(412) 441-6991,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1016884,30917,RITE AID,1700 PINE HOLLOW RD,MC KEES ROCKS,PA,15136,MCKEES ROCKS,,,-80.0970178195758,40.4753631596756,(412) 771-6366,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kennedy
1016885,30919,MARSHALLS,1200 PARK MANOR BLVD,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1625494338478,40.4539189002235,(412) 788-8586,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,ROBINSON TOWNE CENTER,Robinson
1016886,30920,RITE AID,4411 HOWLEY ST,PITTSBURGH,PA,15224,BLOOMFIELD,,Bloomfield,-79.9527734975847,40.46468947558,(412) 621-9987,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1016887,30921,SUPER KMART,2000 SCOTT BLVD,CORAOPOLIS,PA,15108,MOON TWP,,,,,412-859-0122,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,MOON
1016888,30923,PET SMART,420 HOME DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1816427872855,40.4508628063494,(412) 490-0146,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Fayette
1016889,30924,BED BATH & BEYOND,160 QUINN DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1796611069032,40.4461527217406,(412) 788-1887,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,North Fayette
1016890,30925,HALLMARK,150 QUINN DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1797928940817,40.4464342212542,(412) 490-0100,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Fayette
1016891,30926,LOWES,400 DAVIS DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1713888371985,40.4501416971247,(412) 788-9223,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Robinson
1016892,30927,HOME DEPOT,440 HOME DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1828913621073,40.4531131726242,(412) 494-2844,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Fayette
1016893,30928,SHOE CARNIVAL,190 QUINN DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.178055575294,40.4457280673277,412-788-6971,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,NORTH FAYETTE
1016894,30929,OLD NAVY,180 QUINN DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1783975654522,40.4457392003624,(412) 787-1592,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Fayette
1016895,30930,ULTA,1310 SETTLERS RIDGE CENTER DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1472613692565,40.4403310898259,(412) 787-8780,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Robinson
1016896,30932,DRESS BARN,150 QUINN DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1797928940817,40.4464342212542,(412) 787-1528,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1016897,30935,HALF PRICE BOOKS,219 SUMMIT PARK DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1798529243682,40.4481925950008,412-494-0775,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,NORTH FAYETTE
1016898,30936,SANALJON,221 SUMMIT PARK DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1796889988786,40.4481820380668,(412) 787-6340,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1016899,30939,MENS WEARHOUSE,217 SUMMIT PARK DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1802608138582,40.4482994816579,(412) 788-4038,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Fayette
1016900,30940,WALGREENS,1741 WASHINGTON RD,PITTSBURGH,PA,15228,BETHEL PARK,,,-79.9080030049476,40.4776819099433,(412) 837-4751,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Bethel Park      
1016901,30941,FAMILY DOLLAR,745 LITTLE DEER CREEK RD,RUSSELLTON,PA,15076,RUSSELTON,,,,,(724) 365-3280,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,West Deer
1016902,30942,WALGREENS,5956 CENTRE AVE,PITTSBURGH,PA,15206,EAST LIBERTY,,East Liberty,-79.9266007074569,40.4591993895909,(412) 362-6328,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1016903,30944,BURLINGTON COAT FACTORY,3000 MOUNTAIN VIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9421179508904,40.3458074441838,(412) 655-9600,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,West Mifflin
1016904,30945,WALGREENS,4 OLD CLAIRTON RD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9662722177593,40.3406783091622,(412) 650-1695,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pleasant Hills
1016905,30946,DOLLAR GENERAL,1515 WASHINGTON BLVD ,MCKEESPORT,PA,15133,PORT VUE,,,-79.8795001405738,40.3342093471511,(412) 673-2628,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Port Vue
1016906,30947,PEP BOYS,4751 MCKNIGHT RD,PITTSBURGH,PA,15237,ROSS TWP,,,-80.0057453984737,40.5198014397825,412-369-7650,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Ross
1016907,30948,CATHERINES PLUS SIZES,517 CLAIRTON BLVD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9444727015829,40.3336489314164,(412) 653-2774,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pleasant Hills
1016908,30950,PEP BOYS,390 CLAIRTON BLVD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9509536029742,40.3369987626517,(412) 655-5636,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1016909,30951,RITE AID,420 CLAIRTON BLVD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9478014349602,40.3355116795805,412-653-1322,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pleasant Hills
1016910,30952,ALTMEYERS,615 CLAIRTON BLVD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9455993100113,40.3311364455204,412-653-3360,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pleasant Hills
1016911,30953,CRACKER BARREL,200 DAVIS BLVD,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1734238243346,40.449874925341,(412) 788-1103,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Fayette
1016912,30955,IKEA,2001 PARK MANOR BLVD,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.168091238212,40.4518775777825,(412) 742-0440,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,ROBINSON TOWNE CENTER,Robinson
1016913,30956,GAME STOP,312 MCHOLME DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1744600330721,40.4487955270301,(412) 494-3147,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Fayette
1016914,30957,PIER ONE IMPORTS,200 MCHOLME DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1745981568842,40.4499245194444,412-859-3059,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Fayette
1016915,30958,GREAT CLIPS,316 MCHOLME DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1745412603466,40.448761329752,(412) 787-0700,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Fayette
1016916,30959,RITE AID,4111 WILLIAM PENN HWY,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7678229377726,40.4391988969296,(412) 372-5288,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Monroeville
1016917,30960,BIG LOTS,1701 LINCOLN HWY,NORTH VERSAILLES,PA,15137,N. VERSAILLES,,,-79.7887589922101,40.3722533559952,(412) 829-4282,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Versailles
1016918,30961,DUNHAM SPORTS GOODS,1701 LINCOLN HWY,NORTH VERSAILLES,PA,15137,N. VERSAILLES,,,-79.7887589922101,40.3722533559952,(412) 829-8066,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,North Versailles
1016919,30962,ALDI,100 ALDI DR,NORTH VERSAILLES,PA,15137,N. VERSAILLES,,,-79.7792615374208,40.3694845608407,(412) 372-8800,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,North Versailles
1016920,30963,HOME DEPOT,102 ALDI DR,NORTH VERSAILLES,PA,15137,N. VERSAILLES,,,-79.7800184804816,40.3708778116308,(412) 816-1231,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Versailles
1016921,30964,PEP BOYS,3475 WILLIAM PENN HWY,PITTSBURGH,PA,15235,MONROEVILLE,,,-79.8064055066592,40.4311876436016,(412) 829-5189,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Wilkins
1016922,30965,RITE AID,3434 WILLIAM PENN HWY,PITTSBURGH,PA,15235,WILKINS TWP,,,-79.8125631299325,40.4293289131671,(412) 824-8860,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Wilkins
1016923,30966,CARQUEST,860 BEAVER GRADE RD,CORAOPOLIS,PA,15108,MOON TWP,,,-80.2193839457596,40.5148108417782,412-264-2403,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,MOON
1016924,30967,RITE AID,5990 UNIVERSITY BLVD,CORAOPOLIS,PA,15108,MOON TWP,,,-80.2205660271226,40.5217822927008,(412) 262-2161,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Moon
1016925,30968,RADIO SHACK,5990 UNIVERSITY BLVD,CORAOPOLIS,PA,15108,MOON TWP,,,-80.2205660271226,40.5217822927008,412-264-6800,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Moon
1016926,30969,KUHNS MARKET,2820 GRACEY CENTER WAY,CORAOPOLIS,PA,15108,MOON TWP,,,-80.2162966965233,40.5164493560063,412-264-3225,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,MOON
1016927,30970,BEST BUY,430 HOME DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.1814315177944,40.4526601330091,(412) 490-2080,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,North Fayette
1016928,30971,PEP BOYS,6581 STEUBENVILLE PIKE,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1591420034664,40.4469066746974,412-788-4455,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Robinson
1016929,30972,RITE AID,1700 MURRAY AVE,PITTSBURGH,PA,15217,SQUIRREL HILL,,Squirrel Hill North,-79.9231547045145,40.4379249093786,(412) 521-3900,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1016930,30973,PEP BOYS,936 S MILLVALE AVE,PITTSBURGH,PA,15213,SHADYSIDE,,Shadyside,-79.947986357662,40.4535075559372,(412) 578-0478,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1016931,30975,DOLLAR GENERAL,4514 BROADWAY BLVD,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7659974266328,40.3903112183773,(412) 856-9056,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,HAYMAKER VILLAGE,Monroeville
1016932,30976,ADVANCE AUTO PARTS,4492 BROADWAY BLVD,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7673485536938,40.3913678685972,(412) 856-1288,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,HAYMAKER VILLAGE,Monroeville
1016933,30977,RITE AID,4534 BROADWAY BLVD,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7670993145564,40.3898307844516,(412) 372-5288,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Monroeville
1016934,30978,ALDI,880 BUTLER ST,PITTSBURGH,PA,15223,SHALER,,,-79.9456572426665,40.5107523167292,(630) 879-8100,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Shaler
1016935,30979,K MART,880 BUTLER ST,PITTSBURGH,PA,15223,SHALER,,,-79.9456572426665,40.5107523167292,412-782-3475,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Shaler
1016936,30980,RITE AID,880 BUTLER ST,PITTSBURGH,PA,15223,SHALER,,,-79.9456572426665,40.5107523167292,(412) 782-3466,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Shaler
1016937,30981,K MART,1901 LINCOLN HWY,NORTH VERSAILLES,PA,15137,N. VERSAILLES,,,-79.7787980524162,40.3678445456368,412-823-4010,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1016938,30982,CARQUEST,2061 GOLDEN MILE HWY,PITTSBURGH,PA,15239,PLUM BORO,,,-79.7094657588368,40.4573483121079,412-733-7667,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PLUM
1016939,30983,RITE AID,1804 GOLDEN MILE HWY,PITTSBURGH,PA,15239,PLUM BORO,,,-79.7131900661913,40.4465941765786,(412) 327-4850,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Plum
1016940,30984,CARQUEST,1112 PITTSBURGH ST,CHESWICK,PA,15024,CHESWICK,,,-79.8048131055335,40.5406553094037,724-274-4851,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,CHESWICK
1016941,30985,WALGREENS,1701 WILLIAM FLYNN HWY,GLENSHAW,PA,15116,SHALER,,,-79.9633968986372,40.5387291073803,(412) 492-7902,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Shaler
1016942,30986,CARQUEST,805 MT ROYAL BLVD,PITTSBURGH,PA,15223,SHALER,,,-79.9595464320837,40.5147817669181,412-487-3770,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,SHALER
1016943,30987,ALDI,2348 ARDMORE BLVD,PITTSBURGH,PA,15221,FOREST HILLS,,,-79.8486212008851,40.4158170251352,(412) 271-3234,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Forest Hills
1016944,30988,SHERWIN WILLIAMS,2362 ARDMORE BLVD,PITTSBURGH,PA,15221,FOREST HILLS,,,-79.8487169272349,40.4156444824693,(412) 271-3434,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Forest Hills
1016945,30989,RITE AID,2336 ARDMORE BLVD,PITTSBURGH,PA,15221,FOREST HILLS,,,-79.8489911173843,40.4152203469819,(412) 273-3487,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Forest Hills
1016946,30990,FAMILY DOLLAR,1500 YOST BLVD,PITTSBURGH,PA,15221,BRADDOCK HILLS,,,-79.8536951551792,40.4149034405919,(412) 351-7033,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Braddock Hills
1016947,30991,CARQUEST,10610 FRANKSTOWN RD,PITTSBURGH,PA,15235,PENN HILLS,,,-79.8416728969778,40.4604515461694,412-241-1198,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PENN HILLS
1016948,30992,MICHAELS,296 CURRY HOLLOW RD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9754559393765,40.3375961503329,(412) 653-8666,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pleasant Hills
1016949,30993,FANTASTIC SAMS,304 CURRY HOLLOW RD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.975938049632,40.3375604329788,412-653-9188,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,BALDWIN BORO
1016950,30994,GNC,314 1/2 CURRY HOLLOW RD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9763407775243,40.3374662034439,412-655-1747,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pleasant Hills
1016951,30995,FAMILY DOLLAR,340 CURRY HOLLOW RD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9772856451794,40.3373430699311,(412) 655-4206,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pleasant Hills
1016952,30996,RITE AID,5410 KEEPORT DR,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9797463319827,40.3370016984513,(412) 255-9455,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pleasant Hills
1016953,30997,ABERCROMBIE & FITCH,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 859-1129,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016954,30998,AEROPOSTALE,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,412-787-0360,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1016955,30999,BUCKLE,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 787-8504,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016956,31000,GAME STOP,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 494-5535,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016957,31001,GNC,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,412-788-2450,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1016958,31003,PAC SUN,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 809-0360,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016959,31004,THINGS REMEMBERED,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 787-1775,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1016960,31005,BANTER BY PIERCING PAGODA,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 494-7405,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016961,31006,FINISH LINE,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 797-0144,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016962,31007,PRO IMAGE,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,412-787-1881,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1016963,31008,AERIE,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 787-3486,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016964,31009,AMERICAN EAGLE OUTFITTERS,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 787-1783,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016965,31010,PAYLESS SHOE SOURCE,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,412-494-9166,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1016966,31011,FOOT LOCKER,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 490-0530,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016967,31012,DELIAS,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,412-490-4988,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1016968,31013,RADIO SHACK,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,412-787-3493,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1016969,31014,ABERCROMBIE,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,412-859-1014,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1016970,31015,BATH & BODY WORKS,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 787-0927,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016971,31016,CHARLOTTE RUSSE,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,412-787-3699,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1016972,31017,AMERICAN GREETINGS,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,412-490-2984,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1016973,31018,ADVANCE AUTO PARTS,2801 SAW MILL RUN BLVD,PITTSBURGH,PA,15227,BRENTWOOD,,,-79.9890260574408,40.3784821975547,(412) 885-3086,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Brentwood               
1016974,31019,DOLLAR GENERAL,3060 SUSSEX AVE,PITTSBURGH,PA,15226,BALDWIN TWP,,,-80.0160738245999,40.383802469355,(412) 531-7273,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Baldwin
1016975,31020,RITE AID,5301 GROVE RD,PITTSBURGH,PA,15236,WHITEHALL,,,-80.0016758647222,40.3592824553939,(412) 881-5650,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Whitehall
1016976,31021,RITE AID,2501 SAW MILL RUN BLVD,PITTSBURGH,PA,15227,BROOKLINE,,Brookline,-79.9952056131961,40.3816959948297,(412) 882-0500,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1016977,31022,RITE AID,410 COOKE LN,PITTSBURGH,PA,15234,MT LEBANON,,,-80.0328858927743,40.3705810003159,(412) 563-1505,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Mt. Lebanon
1016978,31023,LOFT,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 859-0508,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016979,31024,GAP/KIDS/BODY,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,412-788-8471,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1016980,31025,JOS A BANK CLOTHIERS,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,412-787-0797,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1016981,31026,VICTORIAS SECRET,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1571171493584,40.454548490879,(412) 787-9830,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
